GENUS,SPECIES,COLLSITE,SAMPSTAT,ELEVATION,COLLSRC,MODCF_CloudForestPrediction,MODCF_meanannual,MODCF_seasonality_concentration,current_30arcsec_continentality,AWCh1_M_sl1,AWCh1_M_sl2,AWCtS_M_sl1,CECSOL_M_sl1,CECSOL_M_sl2,CLYPPT_M_sl1,CRFVOL_M_sl1,BDRICM_M,ORCDRC_M_sl1,ORCDRC_M_sl2,OCDENS_M_sl1,OCSTHA_M_sd1,PHIHOX_M_sl1,PHIKCL_M_sl1,BDRLOG_M,SNDPPT_M_sl1,SLTPPT_M_sl1,SLGWRB,WWP_M_sl1,ACDWRB_M_ss,bio1,bio10,bio2,bio3,bio8,bio9,prec_1,prec_10,prec_11,prec_4,prec_5,prec_6,prec_7,srad_1,srad_10,srad_3,srad_4,srad_5,srad_9,wind_1,wind_10,Resistencia_Anegamiento
0,0,2364,0.3591811050669926,-0.6697014030809713,0.3859604233784113,-0.550771515023563,-0.2993219569045219,1.0655035224330855,-0.4857848181084257,-0.1772172155267593,-0.2768287559180501,-0.6834618765223034,-1.9975175610318168,-2.220285374835339,0.1168796762470617,-1.36242708188462,0.6071251130757639,-1.2843283119961149,-0.6772645764464376,-0.4829671360274635,-1.1605425557367202,-1.2420020469343465,-0.8323174972466213,-0.8655870010671574,1.2518822518537778,-1.358627621497615,-0.1099513511812154,-1.3597075502692766,1.582328263787768,0.9198455667020696,0.5708128561521266,0.0862590060751156,0.063652739352726,0.838836468810712,0.4261315281887902,3.102356485111918,0.2152767550906549,1.6966846193192695,0.3119356995130625,-0.709341541109686,-1.0333929450910544,-0.9906328513536174,0.3938065314977718,0.4947135409463399,-0.2796645524954969,-0.4545556878981193,-0.9335204612347,0.208006431071691,-0.4799814960606078,-0.1931213719943667,0
0,0,1852,0.3591811050669926,-1.4260315050283725,0.3859604233784113,-0.594617558666279,-0.6635281384741232,0.5648816012452444,1.9190269907884303,0.3085889191485086,-0.2768287559180501,-0.6834618765223034,-0.2623913707848747,0.0789124687921807,-0.9798014030943843,-0.6950773976531537,0.6071251130757639,-0.5621285724535185,-0.6772645764464376,-0.6242834331403139,-0.6324091610142625,1.337147065116156,1.6285972908933144,-1.1907209985116811,-0.4369711226493272,1.3921250203654618,-0.1099513511812154,-0.5509180671459002,-1.1698836982734446,-0.8214656495030539,0.5587135739845025,-0.0723845262308679,-1.599806567852369,-1.6073242533123286,0.792442448328354,-0.5956033854333741,-0.7557516150814718,-0.4284219168659441,-0.5395056167616593,-0.5612536670348637,-0.747215126595492,-0.78764661739435,-1.7899785735859304,-1.716533984507182,-1.3759969901908204,-0.3228842592149871,0.5508814935972414,-0.3887975219224444,-0.6940846030272442,-0.709146619633606,0
0,0,2603,0.3591811050669926,0.0739053887402116,0.3859604233784113,0.534623537601864,1.3422365629148043,-0.7731442608386218,-0.5482974795324893,0.3085889191485086,0.2276848888251061,0.7295666500124566,0.3159840259641059,0.2141594007702701,0.2539648111647425,-0.5616074608068605,0.6071251130757639,-0.1107537352393958,0.4261902397185189,0.8157969279144467,0.4238576284306529,-1.1130445913318214,-1.6526224266266,-0.7572090019189827,-0.1771475265719264,0.0167486994339235,-0.1099513511812154,0.527467910351935,1.582328263787768,0.3451310896774893,-0.1027134921951366,-0.2168634317781519,0.448919038646349,0.3207933798746159,0.3134204379411651,0.4275475668914102,1.9718561663009069,1.5184498775747033,0.2969981325608744,1.027325345767775,2.028709712811461,1.9157609530631656,0.6776702087909238,0.4429345291233705,1.3127784452796882,1.3243319302657033,0.7861791868546366,0.6253049600019033,0.5905344216189015,-0.3221277223510561,1
0,0,473,0.3591811050669926,-0.7460412638382791,0.3859604233784113,-0.6000520116053496,-0.6687895439863646,-0.7822464775874917,1.6341628098496297,0.7943950538237766,0.7321985335682625,-0.6834618765223034,-0.493741529484467,-0.4620752591201768,-0.5685459983413421,0.5061520339634855,0.6071251130757639,-0.5846973143142247,-0.6378554758691177,-0.1532291094308127,-0.6324091610142625,1.7240194319237316,1.300475319141323,-0.973965000215332,-1.4762655069589303,2.079813180831231,-0.1099513511812154,-0.5509180671459002,-1.1698836982734446,-1.0601805876410322,-0.0825479193489409,-0.202698805863726,-1.3477218447321977,-0.7790093600060907,-1.7153786903562054,-0.4494389636726906,-0.4720804058177044,-0.2501871751213779,-0.1212537421003924,0.0445603632712273,-0.3656447019347424,-0.6584735594202709,-1.5502229446106377,-1.517929555597162,-0.8712584203704393,-0.0049540005102385,0.6893581264712109,-0.3495951879314726,0.4834829319433041,1.096941977785008,0
0,0,2087,0.3591811050669926,0.1911935642582801,0.3859604233784113,-0.3848227768065299,-0.5448542141424553,0.5102683007520254,-0.5899725761083996,0.3085889191485086,0.7321985335682625,-0.4479571220998433,-0.0310412120852824,-0.191581395163998,-1.1168865380120652,1.306971655041245,-1.094695725588125,-0.7201097654784615,-0.4014008724051984,0.0082752301267304,-0.6324091610142625,-0.0813849465116203,0.4801703897613444,1.7354849784890352,0.7322350596989763,0.2918239636202311,-0.1099513511812154,-0.5509180671459002,0.2062222827571616,-0.7707795637458991,-1.56672561522001,0.9418006211041005,0.997557932792977,-0.7540767756078648,-0.6117495092459032,1.2753012131033743,-0.6793785972027653,-0.2913182693701239,-0.494692915905095,-0.9112795512117162,-1.0143144238580168,-0.9721795573573204,0.6377109372950416,0.6252250228014956,-0.225883291779593,-1.3421799169354145,-1.101550034051285,-0.5724295074591015,-0.1588267718029321,0.7099227729274225,0
0,0,108,0.3591811050669926,1.65725064889178,-1.80637314900962,2.4332716016846274,1.3562669776141147,-1.1736417977888949,-0.9442109632444295,1.7660073231743127,1.2367121783114188,2.6136046853921364,1.125709581412679,1.160887924616896,0.1168796762470617,-0.9620172713457402,0.6071251130757639,0.0472274577855471,3.26364548128555,2.9961055119412805,1.6913777757645514,-1.2420020469343465,-1.3245004548746084,-0.2153190061781092,-0.1771475265719264,0.0167486994339235,-0.1099513511812154,1.3362573934753113,1.582328263787768,-0.2442986633488829,-1.0988870444910943,-1.0242454515870911,1.242379253549995,-0.3274531275726151,-0.0857646229667383,0.1936844920743166,1.699095388162669,1.9708919143109105,2.6720712779587825,2.777454766652037,1.05570512992655,0.550217197337185,1.0065153611012982,0.2953998105044988,0.4701094939556333,-0.4208107488888744,-0.5383554357162992,0.4267141891265859,-1.4434457964490774,-1.4831845679862237,1
0,0,1235,0.3591811050669926,0.0314943549861518,0.3859604233784113,1.907264262558496,1.6497364850746925,-1.3647883495151614,-0.916427571047222,1.2802011884990447,1.2367121783114188,2.1425951765472164,0.6630092640134944,0.7551471286826278,0.5281350810001041,-1.0954872081920335,-0.1076396391630694,0.2503461345319023,2.9877817772443107,2.989376164459716,2.0082578125980257,-1.3709595025368717,-1.3245004548746084,0.3807599891368515,-1.3463537089202298,0.8419744919928466,-0.1099513511812154,1.3362573934753113,1.582328263787768,0.0303870760170912,-0.7641404429871044,-0.7012925572096801,1.3026305519136696,-0.1252223164096213,0.0997390827888701,0.8952737165255974,1.4808867656520786,2.0531541028084024,2.1193813007278224,0.8657749376861508,-0.0603883622061427,-0.5662070894387856,0.6211158300071342,-0.245087956743483,-0.3084245849638947,-0.8386524936798188,-0.9143814144147204,0.1894369044443886,-1.336394179158038,-1.4831845679862237,1
0,0,953,0.3591811050669926,0.1445904449969781,0.3859604233784113,-0.4037857138819555,0.5062576870808881,-0.4090555908838282,-0.2287883616233154,-0.1772172155267593,-0.7813424006612064,-0.2124523676773833,-0.493741529484467,-0.3268283271420874,0.2539648111647425,0.2392121602708989,0.6071251130757639,0.7694271973281435,-0.5196281741371581,-1.0213149345526078,0.1069775915971782,-0.0813849465116203,-0.8323174972466213,-0.5946420031967207,0.2125878675441747,-0.395864196845538,-0.1099513511812154,-0.0117250783969826,0.2062222827571616,0.7923128680261942,0.6676070365680152,0.256234054385112,0.0716507117183826,0.7778902012963009,0.3415982440935854,-0.3471238684402122,0.4662166709778337,-0.1267938923751396,-0.3154421124788378,0.1926482373460496,1.6566785487672306,1.3621621331742546,-0.2660673398713861,-0.3270122836688661,-0.2543557239233068,-0.5425571955104639,-0.3931238451411604,-0.8716052142323067,-0.5870329857362047,-0.580140269276917,1
0,0,2505,0.3591811050669926,0.8500273064395072,0.3859604233784113,-0.4871522269863085,-1.180899680511197,0.3191217490257588,0.5908219483171777,-1.1488294848772953,-1.790369690147519,-0.6834618765223034,-0.2623913707848747,0.2141594007702701,1.898986430176912,2.241261212965298,-2.3540431461994027,-1.3746032794389391,-0.7954918781783972,-0.7857877726978572,-1.4774225925701947,1.4661045207186814,1.6285972908933144,1.8438629776372093,-0.9566183148041288,-0.8084770931249995,-0.1099513511812154,0.2578714159774761,-1.1698836982734446,0.2282261503255882,0.55468039018266,2.3979209882662214,-0.1286856510386434,0.6421462730554125,0.0128576425825437,-0.8294664602504677,-0.8757663574622965,-0.9905468715988072,-1.0324453261838666,-1.0189798232661325,-0.5373513930320798,0.0058450244464224,-0.2584248562519551,0.1868766761358095,0.3775021894073924,0.6008007379792462,0.766477226892893,0.0888519685465006,0.1623282076856287,0.3229038756448727,0
0,0,2961,0.3591811050669926,1.2812061496057825,0.3859604233784113,3.244094807458671,1.9104683582368789,-1.43760608350612,-0.8400232052444557,3.2234257272001168,3.254766757284044,1.9070904221247564,0.6630092640134944,0.8903940606607171,-1.802312212600469,-0.828547334499447,0.6071251130757639,-0.313872411985751,0.5838266420277984,0.97730126747199,0.3182309494861614,-0.726172224524246,-0.5041955254946299,-0.7030200023448953,0.4724114636215755,1.254587388272308,-0.1099513511812154,0.2578714159774761,0.2062222827571616,-1.2326766882644422,-2.288648976850104,-0.6304696834531044,0.9686568284913368,-1.0975920247414963,-0.9029198033252598,0.208300934250385,0.0952620127098302,0.5450139803543795,0.834750542839646,0.1118730333052374,-0.4896550899494861,-0.6123403244295282,0.0774077096533277,-0.4369540211011984,-1.12290870446892,-1.8228798814494624,-1.586218249110178,-1.4390074167332134,-0.0517750268964503,0.0648911749314939,0
